,I030-4-8996-01,이동호,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",11,14,,,산학협력캡스톤설계2
,I040-1-3687-01,김미화,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",40,40,,39,그래픽디자인
,I040-2-1243-01,박재성,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",56,61,,54,자료구조
,I040-2-1243-02,박재성,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",56,61,,54,자료구조
,I040-2-3663-01,임동혁,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",49,120,,52,데이터베이스
,I040-2-3689-01,김현경,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",109,53,,54,인터랙티브심리학
,I040-2-4141-01,박규동,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,44,,,정보디자인프로그래밍
,I040-2-6387-01,김준석,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,40,,,모바일프로그래밍
,I040-2-6387-02,김준석,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,40,,,모바일프로그래밍
,I040-2-6387-03,김준석,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,40,,,모바일프로그래밍
,I040-2-9637-01,김동준,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,41,,,비주얼컴퓨팅
,I040-3-3717-01,조민수,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",68,39,,37,데이터애널리틱스
,I040-3-4502-01,박규동,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,43,,,웹서비스설계및실습
,I040-3-4858-01,김동준,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",14,27,,,가상현실
,I040-3-4988-01,임동혁,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,,,,빅데이터알고리즘
,I040-3-7740-01,김현경,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",25,36,,27,HCI와UX평가
,I040-3-8566-01,조재희,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",18,19,,,소셜네트워크분석
,I040-3-9324-01,이상민,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,83,,,데이터마이닝
,I040-4-3107-01,이상민,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",35,25,,,인공지능응용
,I040-4-3117-01,조재희,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",18,20,,,ICT융합전략
,I040-4-5694-01,김동준,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,,,,경력개발과취업전략
,I040-4-8996-01,신원경,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",8,15,,12,산학협력캡스톤설계2
,I050-2-1647-01,박일우,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,46,,70,컴퓨터구조
,I050-2-1996-01,조영진,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,,,,회로이론2
,I050-2-1996-02,조영진,"Message: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=129.0.6668.58)
Stacktrace:
	GetHandleVerifier [0x00007FF627B6FDA5+29557]
	(No symbol) [0x00007FF627AE2240]
	(No symbol) [0x00007FF62799B6EA]
	(No symbol) [0x00007FF62796FCD5]
	(No symbol) [0x00007FF627A1F167]
	(No symbol) [0x00007FF627A381A1]
	(No symbol) [0x00007FF627A172A3]
	(No symbol) [0x00007FF6279E12DF]
	(No symbol) [0x00007FF6279E2451]
	GetHandleVerifier [0x00007FF627E9DCBD+3363469]
	GetHandleVerifier [0x00007FF627EE9B47+3674391]
	GetHandleVerifier [0x00007FF627EDEAEB+3629243]
	GetHandleVerifier [0x00007FF627C2FC66+815670]
	(No symbol) [0x00007FF627AED6EF]
	(No symbol) [0x00007FF627AE92B4]
	(No symbol) [0x00007FF627AE9450]
	(No symbol) [0x00007FF627AD81FF]
	BaseThreadInitThunk [0x00007FFF4E977374+20]
	RtlUserThreadStart [0x00007FFF5025CC91+33]
",,,,,회로이론2
